day,base_asset,price
2022-02-12T00:00:00+00:00,WBTC,42477.56070833324
2022-02-12T00:00:00+00:00,alUSD3CRV-f,0.9876612052049156
2022-02-12T00:00:00+00:00,crv3crypto,1511.4312656175566
2022-02-12T00:00:00+00:00,crvTricrypto,1510.3445742505442
2022-02-12T00:00:00+00:00,eursCRV,1.1431943987673934
2022-02-12T00:00:00+00:00,steCRV,3024.770609602996
2022-02-11T00:00:00+00:00,DAI,1.001039009722217
2022-02-11T00:00:00+00:00,LUSD3CRV-f,0.9933203064644729
2022-02-11T00:00:00+00:00,MIM-3LP3CRV-f,0.9842221073891961
2022-02-11T00:00:00+00:00,USDC,1.0010595284722243
2022-02-11T00:00:00+00:00,WBTC,43292.462784722295
2022-02-11T00:00:00+00:00,alUSD3CRV-f,0.9876778947551682
2022-02-11T00:00:00+00:00,crv3crypto,1551.5481845979111
2022-02-11T00:00:00+00:00,crvTricrypto,1510.3445742505442
2022-02-11T00:00:00+00:00,eursCRV,1.1431943987673934
2022-02-11T00:00:00+00:00,steCRV,3201.064393158849
2022-02-10T00:00:00+00:00,DAI,1.0010151763888901
2022-02-10T00:00:00+00:00,LUSD3CRV-f,0.9933385082639707
2022-02-10T00:00:00+00:00,MIM-3LP3CRV-f,0.9844284247183626
2022-02-10T00:00:00+00:00,USDC,1.0008598381944447
2022-02-10T00:00:00+00:00,WBTC,44498.5566388887
2022-02-10T00:00:00+00:00,alUSD3CRV-f,0.9876688906890883
2022-02-10T00:00:00+00:00,crv3crypto,1580.6175508470874
2022-02-10T00:00:00+00:00,crvTricrypto,1510.3445742505442
2022-02-10T00:00:00+00:00,eursCRV,1.1462900892537093
2022-02-10T00:00:00+00:00,steCRV,3315.076147693697
2022-02-09T00:00:00+00:00,DAI,1.0013907701388913
2022-02-09T00:00:00+00:00,LUSD3CRV-f,0.9930703122905782
2022-02-09T00:00:00+00:00,MIM-3LP3CRV-f,0.9844356417057742
2022-02-09T00:00:00+00:00,USDC,1.001461375694446
2022-02-09T00:00:00+00:00,WBTC,44138.75968055558
2022-02-09T00:00:00+00:00,alUSD3CRV-f,0.9876947062001611
2022-02-09T00:00:00+00:00,crv3crypto,1570.0344995172488
2022-02-09T00:00:00+00:00,crvTricrypto,1510.3445742505442
2022-02-09T00:00:00+00:00,eursCRV,1.1462900892537093
2022-02-09T00:00:00+00:00,steCRV,3205.9409539569833
2022-02-08T00:00:00+00:00,DAI,1.001041284722222
2022-02-08T00:00:00+00:00,LUSD3CRV-f,0.993931317674809
2022-02-08T00:00:00+00:00,MIM-3LP3CRV-f,0.9841979456426446
2022-02-08T00:00:00+00:00,USDC,1.0010854312499986
2022-02-08T00:00:00+00:00,WBTC,43998.75939583352
2022-02-08T00:00:00+00:00,alUSD3CRV-f,0.9876947062001611
2022-02-08T00:00:00+00:00,crv3crypto,1564.921078475582
2022-02-08T00:00:00+00:00,crvTricrypto,1510.3445742505442
2022-02-08T00:00:00+00:00,eursCRV,1.1462900892537093
2022-02-08T00:00:00+00:00,steCRV,3213.3351807703193
2022-02-07T00:00:00+00:00,DAI,1.0011970750000017
2022-02-07T00:00:00+00:00,LUSD3CRV-f,0.9931471674272524
2022-02-07T00:00:00+00:00,MIM-3LP3CRV-f,0.9846510685885352
2022-02-07T00:00:00+00:00,USDC,1.00118263888889
2022-02-07T00:00:00+00:00,WBTC,43233.20498611079
2022-02-07T00:00:00+00:00,alUSD3CRV-f,0.9876311254855401
2022-02-07T00:00:00+00:00,crv3crypto,1559.6455914472872
2022-02-07T00:00:00+00:00,crvTricrypto,1510.3445742505442
2022-02-07T00:00:00+00:00,eursCRV,1.138262507460168
2022-02-07T00:00:00+00:00,steCRV,3187.9342444328367
2022-02-06T00:00:00+00:00,DAI,1.0009765833333317
2022-02-06T00:00:00+00:00,LUSD3CRV-f,1.0071254220708743
2022-02-06T00:00:00+00:00,MIM-3LP3CRV-f,0.9843896275294954
2022-02-06T00:00:00+00:00,USDC,1.0008758048611122
2022-02-06T00:00:00+00:00,WBTC,41726.98885416665
2022-02-06T00:00:00+00:00,alUSD3CRV-f,0.9876308101575031
2022-02-06T00:00:00+00:00,crv3crypto,1513.6738017679918
2022-02-06T00:00:00+00:00,crvTricrypto,1510.3445742505442
2022-02-06T00:00:00+00:00,eursCRV,1.138262507460168
2022-02-06T00:00:00+00:00,steCRV,3113.905768123547
2022-02-05T00:00:00+00:00,DAI,1.0008946847222235
2022-02-05T00:00:00+00:00,LUSD3CRV-f,1.0071254220708743
2022-02-05T00:00:00+00:00,MIM-3LP3CRV-f,0.9840281834137217
2022-02-05T00:00:00+00:00,USDC,1.0007468437499984
2022-02-05T00:00:00+00:00,WBTC,41638.17622916662
2022-02-05T00:00:00+00:00,alUSD3CRV-f,0.987638395059968
2022-02-05T00:00:00+00:00,crv3crypto,1515.325278159068
2022-02-05T00:00:00+00:00,crvTricrypto,1510.3445742505442
2022-02-05T00:00:00+00:00,eursCRV,1.138262507460168
2022-02-05T00:00:00+00:00,steCRV,3118.4771670389746
2022-02-04T00:00:00+00:00,DAI,1.00067998611111
2022-02-04T00:00:00+00:00,LUSD3CRV-f,0.9937957028866581
2022-02-04T00:00:00+00:00,MIM-3LP3CRV-f,0.983947309131167
2022-02-04T00:00:00+00:00,USDC,1.0007849937499986
2022-02-04T00:00:00+00:00,WBTC,38757.832499999866
2022-02-04T00:00:00+00:00,alUSD3CRV-f,0.9876314474206265
